"","customer_id","recency_days","transaction_count","amount","recency_score","frequency_score","monetary_score","rfm_score"
"29448",32679,251,11,816,3,7,4,374
"29449",30541,206,10,1261,4,5,9,459
"29450",35947,105,13,1287,7,9,9,799
"29451",25713,133,12,1168,6,8,8,688
"29452",20210,157,10,928,5,5,6,556
"29453",36008,137,10,665,6,5,3,653
"29454",14900,172,12,1162,5,8,8,588
"29455",35188,533,9,1099,1,4,7,147
"29456",21447,99,9,673,8,4,3,843
"29457",38010,8,5,450,10,1,1,1011
"29458",5286,398,6,416,1,1,1,111
"29459",9252,187,9,792,4,4,4,444
"29460",37309,13,9,604,10,4,2,1042
"29461",8465,205,7,637,4,2,2,422
"29462",22022,304,9,666,2,4,3,243
"29463",29917,187,9,723,4,4,3,443
"29464",38546,108,9,978,7,4,6,746
"29465",30190,111,10,821,7,5,4,754
"29466",13087,7,8,933,10,3,6,1036
"29467",3033,100,10,861,8,5,5,855
"29468",12941,135,9,806,6,4,4,644
"29469",1201,349,8,759,2,3,4,234
"29470",14311,87,13,1300,8,9,9,899
"29471",24938,7,15,1416,10,10,10,1110
"29472",11168,382,8,738,2,3,4,234
"29473",1923,110,9,1259,7,4,9,749
"29474",24781,235,8,894,3,3,5,335
"29475",33880,41,17,1737,10,10,10,1110
"29476",39659,159,7,785,5,2,4,524
"29477",18961,155,11,1262,5,7,9,579
"29478",33946,158,11,972,5,7,6,576
"29479",11060,134,10,1173,6,5,8,658
"29480",20498,322,7,839,2,2,5,225
"29481",4751,54,17,1864,9,10,10,1010
"29482",8306,165,11,1073,5,7,7,577
"29483",23954,159,8,635,5,3,2,532
"29484",12438,202,9,869,4,4,5,445
"29485",19892,129,11,847,6,7,5,675
"29486",20020,163,13,1292,5,9,9,599
"29487",35690,350,12,1239,2,8,9,289
"29488",29700,72,14,1285,9,9,9,999
"29489",15178,104,12,991,7,8,6,786
"29490",14387,139,8,678,6,3,3,633
"29491",33647,136,11,880,6,7,5,675
"29492",12005,232,8,704,3,3,3,333
"29493",33289,508,7,765,1,2,4,124
"29494",2389,102,8,868,7,3,5,735
"29495",38015,91,15,1776,8,10,10,910
"29496",9865,349,11,1193,2,7,8,278
"29497",13413,150,8,1033,5,3,7,537
"29498",15270,246,9,724,3,4,3,343
"29499",10052,343,7,543,2,2,2,222
"29500",2710,156,6,408,5,1,1,511
"29501",22937,511,3,353,1,1,1,111
"29502",39320,351,10,668,2,5,3,253
"29503",3964,4,14,1320,10,9,9,1099
"29504",32717,4,12,1263,10,8,9,1089
"29505",16332,98,10,958,8,5,6,856
"29506",31266,130,10,1018,6,5,7,657
"29507",31536,45,16,1525,10,10,10,1110
"29508",23879,474,10,962,1,5,6,156
"29509",4805,264,4,418,3,1,1,311
"29510",31888,125,7,523,7,2,2,722
"29511",28518,205,10,1086,4,5,7,457
"29512",39837,121,7,653,7,2,3,723
"29513",34757,404,3,285,1,1,1,111
"29514",3845,47,8,653,9,3,3,933
"29515",16971,500,6,549,1,1,2,112
"29516",2990,75,16,1421,9,10,10,1010
"29517",17986,127,9,1217,6,4,8,648
"29518",29741,188,12,1293,4,8,9,489
"29519",22290,256,17,1440,3,10,10,410
"29520",31349,165,8,586,5,3,2,532
"29521",13934,147,14,1542,6,9,10,700
"29522",2984,96,10,1144,8,5,8,858
"29523",34404,234,7,537,3,2,2,322
"29524",14324,154,10,1142,5,5,8,558
"29525",11617,464,6,519,1,1,2,112
"29526",21234,112,13,1165,7,9,8,798
"29527",35271,288,16,1540,2,10,10,310
"29528",11020,155,8,928,5,3,6,536
"29529",14954,410,9,886,1,4,5,145
"29530",12179,150,7,437,5,2,1,521
"29531",8715,245,14,1398,3,9,10,400
"29532",2646,142,10,1032,6,5,7,657
"29533",21038,58,6,484,9,1,1,911
"29534",9211,43,12,1340,10,8,9,1089
"29535",32013,48,10,1070,9,5,7,957
"29536",33909,130,11,1246,6,7,9,679
"29537",9371,50,8,465,9,3,1,931
"29538",6717,112,12,1393,7,8,9,789
"29539",22165,116,15,1247,7,10,9,809
"29540",35456,135,11,680,6,7,3,673
"29541",8992,210,6,532,4,1,2,412
"29542",14168,121,4,648,7,1,3,713
"29543",5067,18,5,560,10,1,2,1012
"29544",34802,131,10,1191,6,5,8,658
"29545",14811,156,8,678,5,3,3,533
"29546",21419,202,12,1006,4,8,7,487
"29547",31190,38,13,1503,10,9,10,1100
"29548",15554,334,6,609,2,1,2,212
"29549",37260,469,6,628,1,1,2,112
"29550",14821,137,13,1207,6,9,8,698
"29551",29992,31,11,1415,10,7,10,1080
"29552",7167,278,9,878,2,4,5,245
"29553",29869,579,4,363,1,1,1,111
"29554",13907,493,7,873,1,2,5,125
"29555",7522,90,11,819,8,7,4,874
"29556",260,147,13,1121,6,9,8,698
"29557",31694,418,12,837,1,8,5,185
"29558",2357,222,11,1070,3,7,7,377
"29559",21067,61,10,1087,9,5,7,957
"29560",37984,64,9,917,9,4,6,946
"29561",37069,22,9,864,10,4,5,1045
"29562",10431,128,12,1291,6,8,9,689
"29563",23759,384,15,1392,2,10,9,309
"29564",12028,81,12,995,8,8,6,886
"29565",36200,476,9,778,1,4,4,144
"29566",22420,210,8,874,4,3,5,435
"29567",6682,179,4,480,4,1,1,411
"29568",14385,277,9,761,2,4,4,244
"29569",32912,62,7,702,9,2,3,923
"29570",2723,172,10,1300,5,5,9,559
"29571",34848,432,11,1048,1,7,7,177
"29572",30279,142,7,1063,6,2,7,627
"29573",23916,414,4,357,1,1,1,111
"29574",4147,233,7,745,3,2,4,324
"29575",38585,211,10,863,3,5,5,355
"29576",13721,132,10,1091,6,5,7,657
"29577",1147,604,5,293,1,1,1,111
"29578",11772,203,8,625,4,3,2,432
"29579",39366,130,15,1379,6,10,9,709
"29580",38246,202,11,1033,4,7,7,477
"29581",16037,77,9,990,8,4,6,846
"29582",16350,216,8,843,3,3,5,335
"29583",24982,359,10,1327,2,5,9,259
"29584",18914,342,5,521,2,1,2,212
"29585",2435,83,8,706,8,3,3,833
"29586",17791,303,4,197,2,1,1,211
"29587",8503,167,16,1617,5,10,10,610
"29588",11069,322,8,889,2,3,5,235
"29589",27451,174,12,1107,5,8,8,588
"29590",28495,95,12,1336,8,8,9,889
"29591",18056,160,11,1273,5,7,9,579
"29592",12295,279,9,658,2,4,3,243
"29593",17132,263,10,904,3,5,5,355
"29594",10438,81,10,1115,8,5,8,858
"29595",26512,41,12,1087,10,8,7,1087
"29596",6071,92,5,559,8,1,2,812
"29597",16788,165,11,841,5,7,5,575
"29598",12686,73,9,851,9,4,5,945
"29599",19454,417,4,373,1,1,1,111
"29600",37506,115,9,1023,7,4,7,747
"29601",38554,96,9,935,8,4,6,846
"29602",8158,176,16,1661,5,10,10,610
"29603",26541,156,12,1327,5,8,9,589
"29604",15510,207,11,1303,4,7,9,479
"29605",2353,31,7,540,10,2,2,1022
"29606",13906,353,11,1386,2,7,9,279
"29607",28857,396,9,537,1,4,2,142
"29608",11655,189,7,341,4,2,1,421
"29609",33890,148,7,973,6,2,6,626
"29610",8432,168,12,1394,5,8,9,589
"29611",10260,95,6,678,8,1,3,813
"29612",37875,296,6,526,2,1,2,212
"29613",37063,35,11,1053,10,7,7,1077
"29614",33980,16,9,883,10,4,5,1045
"29615",12094,257,14,1198,3,9,8,398
"29616",7678,169,11,857,5,7,5,575
"29617",7677,427,8,712,1,3,3,133
"29618",37008,8,14,1172,10,9,8,1098
"29619",17590,106,8,658,7,3,3,733
"29620",5898,490,9,857,1,4,5,145
"29621",33224,59,15,1941,9,10,10,1010
"29622",24443,463,4,357,1,1,1,111
"29623",20194,56,10,1099,9,5,7,957
"29624",9,244,9,1097,3,4,7,347
"29625",34037,140,9,775,6,4,4,644
"29626",27983,111,12,1255,7,8,9,789
"29627",38209,246,9,1159,3,4,8,348
"29628",2334,92,16,1427,8,10,10,910
"29629",30223,474,3,295,1,1,1,111
"29630",5043,245,7,492,3,2,1,321
"29631",39428,99,7,446,8,2,1,821
"29632",9682,182,10,966,4,5,6,456
"29633",10164,342,12,999,2,8,6,286
"29634",26872,176,14,960,5,9,6,596
"29635",13344,241,13,1192,3,9,8,398
"29636",27252,39,13,1215,10,9,8,1098
"29637",38885,52,4,448,9,1,1,911
"29638",19144,246,6,566,3,1,2,312
"29639",26131,90,9,935,8,4,6,846
"29640",2245,33,9,835,10,4,5,1045
"29641",1954,181,10,1134,4,5,8,458
"29642",28850,242,8,1086,3,3,7,337
"29643",113,16,10,960,10,5,6,1056
"29644",18345,388,10,1018,2,5,7,257
"29645",18571,101,15,949,8,10,6,906
"29646",37813,132,9,1263,6,4,9,649
"29647",4198,71,6,471,9,1,1,911
"29648",36491,52,14,1111,9,9,8,998
"29649",39276,151,8,774,5,3,4,534
"29650",31815,382,10,1285,2,5,9,259
"29651",17016,202,12,1395,4,8,9,489
"29652",35952,18,11,1457,10,7,10,1080
"29653",171,83,7,628,8,2,2,822
"29654",30312,173,11,1154,5,7,8,578
"29655",28224,100,6,460,8,1,1,811
"29656",19452,109,8,488,7,3,1,731
"29657",11120,443,8,608,1,3,2,132
"29658",4056,106,14,1578,7,9,10,800
"29659",3834,125,8,833,7,3,5,735
"29660",15295,147,8,1108,6,3,8,638
"29661",15142,161,8,793,5,3,4,534
"29662",17894,2,15,1570,10,10,10,1110
"29663",832,166,5,532,5,1,2,512
"29664",20378,487,12,1081,1,8,7,187
"29665",29116,226,6,719,3,1,3,313
"29666",34380,187,9,898,4,4,5,445
"29667",18958,139,14,1374,6,9,9,699
"29668",306,123,9,864,7,4,5,745
"29669",13655,172,11,971,5,7,6,576
"29670",12804,131,12,1059,6,8,7,687
"29671",26696,146,12,971,6,8,6,686
"29672",33626,44,12,1247,10,8,9,1089
"29673",24042,218,9,808,3,4,4,344
"29674",28759,136,4,430,6,1,1,611
"29675",8316,35,11,1195,10,7,8,1078
"29676",15186,311,12,878,2,8,5,285
"29677",32615,210,10,1067,4,5,7,457
"29678",11684,175,6,494,5,1,1,511
"29679",6893,71,9,944,9,4,6,946
"29680",21535,39,9,755,10,4,4,1044
"29681",28354,156,12,1272,5,8,9,589
"29682",33260,118,5,368,7,1,1,711
"29683",33242,493,9,948,1,4,6,146
"29684",10267,114,9,746,7,4,4,744
"29685",9446,301,9,1243,2,4,9,249
"29686",17243,142,6,545,6,1,2,612
"29687",22454,418,3,396,1,1,1,111
"29688",22695,218,8,544,3,3,2,332
"29689",34369,276,10,1073,2,5,7,257
"29690",15297,140,9,921,6,4,6,646
"29691",28886,343,10,891,2,5,5,255
"29692",17401,222,11,1080,3,7,7,377
"29693",28174,455,7,487,1,2,1,121
"29694",31467,588,2,132,1,1,1,111
"29695",3366,60,8,840,9,3,5,935
"29696",30955,68,9,1106,9,4,8,948
"29697",1890,301,10,1130,2,5,8,258
"29698",24422,217,11,1129,3,7,8,378
"29699",32212,72,14,1722,9,9,10,1000
"29700",27409,62,13,951,9,9,6,996
"29701",31156,15,7,749,10,2,4,1024
"29702",16086,55,9,984,9,4,6,946
"29703",4379,139,9,776,6,4,4,644
"29704",33275,277,13,1437,2,9,10,300
"29705",23791,109,9,795,7,4,4,744
"29706",39812,177,10,1131,4,5,8,458
"29707",6150,130,5,645,6,1,3,613
"29708",35608,412,8,976,1,3,6,136
"29709",28670,126,9,898,6,4,5,645
"29710",35698,222,7,438,3,2,1,321
"29711",35026,166,7,355,5,2,1,521
"29712",27099,136,9,844,6,4,5,645
"29713",8016,263,10,948,3,5,6,356
"29714",1316,6,13,1283,10,9,9,1099
"29715",30171,116,11,1323,7,7,9,779
"29716",5082,218,7,588,3,2,2,322
"29717",29645,162,11,746,5,7,4,574
"29718",19183,113,5,442,7,1,1,711
"29719",5701,458,4,274,1,1,1,111
"29720",28879,114,6,461,7,1,1,711
"29721",20388,134,9,885,6,4,5,645
"29722",11150,130,15,1318,6,10,9,709
"29723",33580,156,9,981,5,4,6,546
"29724",26348,455,6,634,1,1,2,112
"29725",22297,139,10,772,6,5,4,654
"29726",13754,534,6,567,1,1,2,112
"29727",12984,255,8,1023,3,3,7,337
"29728",8226,124,9,767,7,4,4,744
"29729",3222,202,9,791,4,4,4,444
"29730",25735,113,9,849,7,4,5,745
"29731",26208,34,7,895,10,2,5,1025
"29732",34212,172,5,700,5,1,3,513
"29733",19347,305,13,1218,2,9,8,298
"29734",18381,361,10,688,2,5,3,253
"29735",3098,85,5,349,8,1,1,811
"29736",15754,147,11,1147,6,7,8,678
"29737",5881,527,6,600,1,1,2,112
"29738",4896,115,11,1272,7,7,9,779
"29739",1093,136,6,611,6,1,2,612
"29740",16104,47,14,1276,9,9,9,999
"29741",27963,13,11,1343,10,7,9,1079
"29742",11400,438,3,220,1,1,1,111
"29743",12249,246,3,327,3,1,1,311
"29744",267,276,10,901,2,5,5,255
"29745",2503,225,13,1474,3,9,10,400
"29746",37751,319,12,850,2,8,5,285
"29747",1245,80,7,606,8,2,2,822
"29748",21608,51,7,425,9,2,1,921
"29749",36637,155,9,851,5,4,5,545
"29750",30423,47,13,1261,9,9,9,999
"29751",11408,234,5,669,3,1,3,313
"29752",2082,426,8,407,1,3,1,131
"29753",24193,389,8,668,2,3,3,233
"29754",4122,121,8,992,7,3,6,736
"29755",18027,75,11,1077,9,7,7,977
"29756",20486,240,10,1038,3,5,7,357
"29757",22997,260,7,737,3,2,3,323
"29758",35082,46,10,1009,10,5,7,1057
"29759",29368,137,8,535,6,3,2,632
"29760",15651,116,11,1023,7,7,7,777
"29761",27249,78,15,1367,8,10,9,909
"29762",3219,740,2,223,1,1,1,111
"29763",14531,361,12,1008,2,8,7,287
"29764",1908,149,9,483,6,4,1,641
"29765",3616,470,10,1028,1,5,7,157
"29766",6057,142,9,932,6,4,6,646
"29767",28107,209,17,1912,4,10,10,510
"29768",16252,110,13,1245,7,9,9,799
"29769",33758,382,11,1196,2,7,8,278
"29770",36464,71,10,711,9,5,3,953
"29771",22367,677,6,374,1,1,1,111
"29772",1974,169,8,1009,5,3,7,537
"29773",33472,177,8,613,4,3,2,432
"29774",13706,411,12,1225,1,8,8,188
"29775",8653,277,7,521,2,2,2,222
"29776",4544,107,13,1146,7,9,8,798
"29777",4500,175,10,798,5,5,4,554
"29778",4548,74,13,1249,9,9,9,999
"29779",11116,144,10,1094,6,5,7,657
"29780",19230,21,8,664,10,3,3,1033
"29781",3465,148,7,548,6,2,2,622
"29782",30299,99,13,1089,8,9,7,897
"29783",8441,41,10,1092,10,5,7,1057
"29784",12317,166,6,537,5,1,2,512
"29785",16844,87,6,401,8,1,1,811
"29786",21059,16,13,807,10,9,4,1094
"29787",6328,215,12,1306,3,8,9,389
"29788",320,69,7,595,9,2,2,922
"29789",2586,573,6,756,1,1,4,114
"29790",28851,135,7,537,6,2,2,622
"29791",23399,305,12,1104,2,8,8,288
"29792",16602,282,8,620,2,3,2,232
"29793",15616,215,11,1131,3,7,8,378
"29794",543,455,6,545,1,1,2,112
"29795",35619,157,11,1234,5,7,9,579
"29796",34396,141,11,1208,6,7,8,678
"29797",5435,61,10,1235,9,5,9,959
"29798",27841,95,8,806,8,3,4,834
"29799",13622,245,13,1229,3,9,9,399
"29800",607,281,8,983,2,3,6,236
"29801",26119,196,8,1022,4,3,7,437
"29802",11515,155,13,1257,5,9,9,599
"29803",14535,192,4,260,4,1,1,411
"29804",3091,20,5,756,10,1,4,1014
"29805",16574,194,9,740,4,4,4,444
"29806",20872,405,12,1219,1,8,8,188
"29807",15066,260,11,930,3,7,6,376
"29808",37375,210,5,502,4,1,1,411
"29809",30024,4,15,1381,10,10,9,1109
"29810",21574,445,8,548,1,3,2,132
"29811",30976,301,4,571,2,1,2,212
"29812",19593,155,12,1213,5,8,8,588
"29813",39761,57,12,1151,9,8,8,988
"29814",175,307,3,345,2,1,1,211
"29815",10303,41,14,1093,10,9,7,1097
"29816",33255,213,10,921,3,5,6,356
"29817",18909,453,8,1046,1,3,7,137
"29818",8340,86,9,877,8,4,5,845
"29819",22042,232,5,315,3,1,1,311
"29820",6701,113,11,1163,7,7,8,778
"29821",22236,172,12,1318,5,8,9,589
"29822",8737,26,8,806,10,3,4,1034
"29823",8450,94,11,1022,8,7,7,877
"29824",16210,386,7,570,2,2,2,222
"29825",14639,137,16,1439,6,10,10,710
"29826",9374,28,16,1891,10,10,10,1110
"29827",34633,10,10,888,10,5,5,1055
"29828",10316,124,9,924,7,4,6,746
"29829",31214,33,8,938,10,3,6,1036
"29830",21901,116,15,1622,7,10,10,810
"29831",6335,170,9,922,5,4,6,546
"29832",5180,573,3,191,1,1,1,111
"29833",24150,442,7,855,1,2,5,125
"29834",37248,89,14,1474,8,9,10,900
"29835",5405,390,9,1106,2,4,8,248
"29836",23212,134,6,395,6,1,1,611
"29837",8762,357,3,194,2,1,1,211
"29838",37390,109,9,624,7,4,2,742
"29839",13733,67,15,1500,9,10,10,1010
"29840",31093,328,4,525,2,1,2,212
"29841",28398,48,11,1076,9,7,7,977
"29842",37205,120,2,55,7,1,1,711
"29843",31370,498,9,813,1,4,4,144
"29844",15307,91,10,752,8,5,4,854
"29845",98,204,9,928,4,4,6,446
"29846",4770,57,12,1104,9,8,8,988
"29847",35473,103,5,301,7,1,1,711
"29848",38201,223,7,624,3,2,2,322
"29849",37393,87,11,1228,8,7,9,879
"29850",19810,36,15,991,10,10,6,1106
"29851",497,74,12,1098,9,8,7,987
"29852",6059,144,8,905,6,3,5,635
"29853",23427,549,11,750,1,7,4,174
"29854",4909,155,10,812,5,5,4,554
"29855",28452,143,12,1106,6,8,8,688
"29856",9504,233,4,315,3,1,1,311
"29857",10821,98,7,641,8,2,3,823
"29858",24727,181,10,1074,4,5,7,457
"29859",7473,111,8,998,7,3,6,736
"29860",5392,215,12,989,3,8,6,386
"29861",702,203,12,967,4,8,6,486
"29862",38203,325,11,1145,2,7,8,278
"29863",8182,385,3,301,2,1,1,211
"29864",36059,331,5,512,2,1,1,211
"29865",34055,104,10,924,7,5,6,756
"29866",13817,464,7,508,1,2,1,121
"29867",18634,75,10,749,9,5,4,954
"29868",17483,7,8,745,10,3,4,1034
"29869",30036,137,11,1302,6,7,9,679
"29870",1229,253,8,1071,3,3,7,337
"29871",19601,368,6,387,2,1,1,211
"29872",10404,86,12,830,8,8,5,885
"29873",17660,302,5,535,2,1,2,212
"29874",15770,111,13,1288,7,9,9,799
"29875",16537,160,13,1233,5,9,9,599
"29876",15968,117,10,1112,7,5,8,758
"29877",18155,69,13,1500,9,9,10,1000
"29878",24454,63,14,1283,9,9,9,999
"29879",32824,96,9,801,8,4,4,844
"29880",36634,199,11,1496,4,7,10,480
"29881",35077,144,9,865,6,4,5,645
"29882",36096,25,9,515,10,4,2,1042
"29883",3371,123,17,1519,7,10,10,810
"29884",26150,117,10,897,7,5,5,755
"29885",19944,64,9,655,9,4,3,943
"29886",25310,252,5,626,3,1,2,312
"29887",6886,60,12,1231,9,8,9,989
"29888",32628,53,9,533,9,4,2,942
"29889",3656,177,11,1239,4,7,9,479
"29890",39402,45,14,1208,10,9,8,1098
"29891",1801,199,12,1315,4,8,9,489
"29892",1558,220,9,1047,3,4,7,347
"29893",339,489,9,917,1,4,6,146
"29894",6858,534,5,682,1,1,3,113
"29895",23114,176,8,781,5,3,4,534
"29896",36132,146,17,1743,6,10,10,710
"29897",36224,405,6,632,1,1,2,112
"29898",3188,485,8,845,1,3,5,135
"29899",37553,234,9,749,3,4,4,344
"29900",17669,210,10,1005,4,5,7,457
"29901",26357,96,9,777,8,4,4,844
"29902",6157,536,6,597,1,1,2,112
"29903",28842,97,13,810,8,9,4,894
"29904",3412,107,9,1075,7,4,7,747
"29905",10324,297,9,931,2,4,6,246
"29906",39501,40,11,1156,10,7,8,1078
"29907",22664,86,12,1163,8,8,8,888
"29908",17526,487,10,752,1,5,4,154
"29909",39814,187,6,699,4,1,3,413
"29910",36778,240,8,807,3,3,4,334
"29911",29570,221,12,942,3,8,6,386
"29912",18189,174,19,1659,5,10,10,610
"29913",7770,160,9,693,5,4,3,543
"29914",2805,278,11,661,2,7,3,273
"29915",26734,40,14,1691,10,9,10,1100
"29916",31172,101,8,718,8,3,3,833
"29917",34606,106,10,1090,7,5,7,757
"29918",8236,382,3,248,2,1,1,211
"29919",20222,127,13,1422,6,9,10,700
"29920",8776,127,8,629,6,3,2,632
"29921",1325,135,8,905,6,3,5,635
"29922",30140,27,13,1542,10,9,10,1100
"29923",20185,254,6,737,3,1,3,313
"29924",24702,115,12,1567,7,8,10,790
"29925",21663,137,8,941,6,3,6,636
"29926",21770,230,8,612,3,3,2,332
"29927",34951,76,7,678,9,2,3,923
"29928",30409,179,7,764,4,2,4,424
"29929",38638,196,5,253,4,1,1,411
"29930",32510,375,7,676,2,2,3,223
"29931",17730,208,6,383,4,1,1,411
"29932",15462,124,12,1182,7,8,8,788
"29933",3933,47,16,1303,9,10,9,1009
"29934",11567,58,7,622,9,2,2,922
"29935",4682,101,10,971,8,5,6,856
"29936",34222,79,7,496,8,2,1,821
"29937",8282,176,14,1349,5,9,9,599
"29938",3447,346,6,667,2,1,3,213
"29939",36375,293,5,394,2,1,1,211
"29940",8351,25,7,682,10,2,3,1023
"29941",18764,172,8,984,5,3,6,536
"29942",24078,80,10,830,8,5,5,855
"29943",34939,122,7,468,7,2,1,721
"29944",21846,222,9,806,3,4,4,344
"29945",4066,137,7,919,6,2,6,626
"29946",4585,163,15,1344,5,10,9,609
"29947",29866,369,8,1072,2,3,7,237
"29948",27772,121,13,945,7,9,6,796
"29949",12531,139,10,1009,6,5,7,657
"29950",14567,51,7,731,9,2,3,923
"29951",14207,146,17,1912,6,10,10,710
"29952",12678,90,12,1162,8,8,8,888
"29953",31713,172,9,708,5,4,3,543
"29954",4250,34,15,1532,10,10,10,1110
"29955",14384,139,6,719,6,1,3,613
"29956",18140,114,7,548,7,2,2,722
"29957",38907,65,14,1047,9,9,7,997
"29958",2504,149,11,1048,6,7,7,677
"29959",1714,196,4,233,4,1,1,411
"29960",14132,219,15,1635,3,10,10,410
"29961",19219,184,12,1144,4,8,8,488
"29962",25479,301,15,1042,2,10,7,307
"29963",1985,156,14,1336,5,9,9,599
"29964",5922,441,2,179,1,1,1,111
"29965",28380,47,5,427,9,1,1,911
"29966",24764,62,5,604,9,1,2,912
"29967",7843,429,6,699,1,1,3,113
"29968",13331,144,11,1043,6,7,7,677
"29969",7325,139,9,836,6,4,5,645
"29970",8817,27,12,879,10,8,5,1085
"29971",29331,232,10,860,3,5,5,355
"29972",245,94,9,727,8,4,3,843
"29973",28840,208,15,1112,4,10,8,508
"29974",39867,331,7,543,2,2,2,222
"29975",17648,478,6,357,1,1,1,111
"29976",8273,234,10,1086,3,5,7,357
"29977",5738,33,8,934,10,3,6,1036
"29978",5334,65,15,1479,9,10,10,1010
"29979",36546,71,10,844,9,5,5,955
"29980",15291,161,11,1141,5,7,8,578
"29981",14259,244,12,1116,3,8,8,388
"29982",16381,129,8,734,6,3,3,633
"29983",3416,339,11,1284,2,7,9,279
"29984",25838,30,8,848,10,3,5,1035
"29985",31881,401,9,712,1,4,3,143
"29986",11651,384,6,549,2,1,2,212
"29987",4798,163,10,672,5,5,3,553
"29988",22014,173,16,1845,5,10,10,610
"29989",24504,82,13,1304,8,9,9,899
"29990",25328,26,9,1081,10,4,7,1047
"29991",389,168,12,1171,5,8,8,588
"29992",12829,94,7,848,8,2,5,825
"29993",11554,206,14,1389,4,9,9,499
"29994",12290,231,10,740,3,5,4,354
"29995",730,313,12,1055,2,8,7,287
"29996",17120,184,10,1059,4,5,7,457
"29997",37297,34,13,1267,10,9,9,1099
"29998",8582,39,17,1724,10,10,10,1110
"29999",25166,160,6,498,5,1,1,511
"30000",18581,228,9,880,3,4,5,345
"30001",8436,151,10,868,5,5,5,555
"30002",36011,148,10,1124,6,5,8,658
"30003",1664,203,12,1246,4,8,9,489
"30004",20554,95,10,1312,8,5,9,859
"30005",12467,179,12,660,4,8,3,483
"30006",19953,89,10,944,8,5,6,856
"30007",4291,174,11,1081,5,7,7,577
"30008",2423,188,12,1479,4,8,10,490
"30009",8379,92,13,1432,8,9,10,900
"30010",3855,189,14,1493,4,9,10,500
"30011",4347,136,9,440,6,4,1,641
"30012",19738,168,8,860,5,3,5,535
"30013",1844,255,6,511,3,1,1,311
"30014",13797,163,12,1027,5,8,7,587
"30015",39826,96,14,1299,8,9,9,899
"30016",18638,107,11,871,7,7,5,775
"30017",16033,71,12,1418,9,8,10,990
"30018",37440,120,12,1104,7,8,8,788
"30019",32629,203,8,662,4,3,3,433
"30020",8395,13,8,703,10,3,3,1033
"30021",25259,128,11,1081,6,7,7,677
"30022",3953,78,12,1194,8,8,8,888
"30023",22820,291,10,815,2,5,4,254
"30024",9402,5,16,1660,10,10,10,1110
"30025",34898,83,7,639,8,2,2,822
"30026",11869,416,9,860,1,4,5,145
"30027",10130,133,5,524,6,1,2,612
"30028",19259,178,9,705,4,4,3,443
"30029",33257,150,5,707,5,1,3,513
"30030",38406,188,10,938,4,5,6,456
"30031",21706,498,9,752,1,4,4,144
"30032",17408,95,10,843,8,5,5,855
"30033",39526,73,12,1270,9,8,9,989
"30034",29459,182,8,664,4,3,3,433
"30035",33716,56,9,814,9,4,4,944
"30036",20650,29,12,1096,10,8,7,1087
"30037",33930,99,9,1016,8,4,7,847
"30038",17049,167,11,1199,5,7,8,578
"30039",24668,329,13,1152,2,9,8,298
"30040",32648,376,7,741,2,2,4,224
"30041",15998,159,12,996,5,8,6,586
"30042",29749,151,9,666,5,4,3,543
"30043",19140,181,11,940,4,7,6,476
"30044",9766,555,6,557,1,1,2,112
"30045",29283,105,6,615,7,1,2,712
"30046",4866,184,9,914,4,4,6,446
"30047",26622,174,9,878,5,4,5,545
"30048",2088,252,8,514,3,3,2,332
"30049",32929,172,10,873,5,5,5,555
"30050",26146,82,8,688,8,3,3,833
"30051",10456,177,4,509,4,1,1,411
"30052",22464,79,11,1117,8,7,8,878
"30053",25308,132,8,845,6,3,5,635
"30054",28156,125,9,987,7,4,6,746
"30055",11598,122,16,1666,7,10,10,810
"30056",14310,125,12,717,7,8,3,783
"30057",7555,248,10,962,3,5,6,356
"30058",12655,172,11,866,5,7,5,575
"30059",24267,213,14,1077,3,9,7,397
"30060",27366,272,9,1071,2,4,7,247
"30061",24885,31,11,859,10,7,5,1075
"30062",11748,154,7,607,5,2,2,522
"30063",541,141,9,1085,6,4,7,647
"30064",25913,145,10,977,6,5,6,656
"30065",4353,126,14,1193,6,9,8,698
"30066",15224,98,9,729,8,4,3,843
"30067",12378,94,11,1212,8,7,8,878
"30068",20319,287,12,1093,2,8,7,287
"30069",12636,23,8,718,10,3,3,1033
"30070",16176,437,9,1024,1,4,7,147
"30071",12953,137,11,1144,6,7,8,678
"30072",35711,53,10,738,9,5,4,954
"30073",27234,103,11,1365,7,7,9,779
"30074",24013,93,16,1308,8,10,9,909
"30075",35156,205,11,847,4,7,5,475
"30076",7567,283,6,657,2,1,3,213
"30077",14592,187,5,449,4,1,1,411
"30078",24861,85,10,1011,8,5,7,857
"30079",21755,192,7,958,4,2,6,426
"30080",13712,354,7,651,2,2,3,223
"30081",20904,194,10,659,4,5,3,453
"30082",19122,135,9,589,6,4,2,642
"30083",12828,90,11,1188,8,7,8,878
"30084",26567,164,9,1064,5,4,7,547
"30085",20088,54,16,1079,9,10,7,1007
"30086",15176,77,9,910,8,4,5,845
"30087",18036,149,8,1160,6,3,8,638
"30088",6547,139,6,728,6,1,3,613
"30089",22908,118,10,929,7,5,6,756
"30090",37867,45,11,1455,10,7,10,1080
"30091",33373,68,14,1406,9,9,10,1000
"30092",4921,160,9,1185,5,4,8,548
"30093",30684,11,10,787,10,5,4,1054
"30094",7644,517,4,423,1,1,1,111
"30095",7003,38,12,1399,10,8,10,1090
